word,polarity
Canis cinsi,0.0
köpek,0.0
it,0.0
kelb,0.0
top sürmek,0.0
karşı,0.0
karşıt,0.0
zıt,0.0
yayılmak,0.0
dışında,0.0
haricinde,0.0
başka,0.0
akmak,0.0
süs köpeği,0.0
benzer,0.0
müşabih,0.0
mümasil,0.0
farklı,0.0
değişik,0.0
av köpeği,0.0
av köpeği,0.0
yere yatmak,0.0
sinmek,0.0
tazı,0.0
akmak,0.0
teriyer,0.0
akmak,0.0
dökmek,0.0
dökülmek,0.0
sızmak,0.0
damlamak,0.0
süzmek,0.0
geçmek,0.0
bilimsel,0.917
ilmi,0.917
bilime aykırı,-0.731
kaçmak,-0.837
firar etmek,-0.837
kaçmak,-0.492
sıvışmak,-0.492
tabanları yağlamak,-0.492
kaçmak,-0.837
seter,0.0
spanyel,0.0
yayılmak,0.0
genişlemek,0.0
getirmek,0.0
götürmek,0.0
geri getirmek,0.0
döndürmek,0.0
bekçi köpeği,0.0
iletmek,0.0
çoban köpeği,0.0
arkada bırakmak,0.0
geride bırakmak,0.0
bırakmak,0.0
serpmek,0.0
dağıtmak,0.0
yaymak,0.0
mastif,0.0
buldog,0.0
taşımak,0.0
götürmek,0.0
savurmak,0.0
sallamak,0.0
kaniş,0.0
gevşek,0.88
çevirmek,0.0
kurt,0.0
çevirmek,0.0
döndürmek,0.0
çevirmek,0.0
döndürmek,0.0
çakal,-0.47
kaydırmak,0.0
basmak,0.0
koşturmak,0.0
Hyaenidae,0.0
Hyaenidae familyası,0.0
sırtlan,0.0
çırpmak,0.0
tilki,0.0
sansasyonel,0.88
dönmek,0.0
Felidae,0.0
Felidae familyası,0.0
kedigil,0.0
Felis,0.0
Felis cinsi,0.0
kedi,0.0
evcil kedi,0.0
kedi,0.0
erkek kedi,0.0
Ankara kedisi,0.0
hassas,1.0
duyarlı,1.0
yaban kedisi,0.0
alıngan,-0.67
puma,0.0
duyarsız,-0.731
binmek,0.0
Lynx cinsi,0.0
vaşak,0.0
büyük kedi,0.0
Panthera,0.0
Panthera cinsi,0.0
leopar,0.0
ayrı,0.0
jaguar,0.0
aslan,0.0
arslan,0.0
hissetmek,0.0
kaplan,0.0
hissetmek,0.0
algılamak,0.0
Acinonyx,0.0
Acinonyx cinsi,0.0
çita,0.0
ortak,0.0
maruz kalmak,-0.5
olmak,-0.5
Ursidae,0.0
Ursidae familyası,0.0
ayı,0.0
Ursus,0.0
Ursus cinsi,0.0
boz ayı,0.0
maruz kalmak,-0.47
boz ayı,0.0
hijyenik,0.0
yaşamak,0.88
başından geçmek,0.88
tecrübe etmek,0.88
steril,0.88
aseptik,0.88
sterilize,0.88
ciddi,1.0
duyarsızlaştırmak,-0.731
duyarsız hale getirmek,-0.731
duyarsız kılmak,-0.731
duyarlı hale getirmek,1.0
duyarlı kılmak,1.0
Chiroptera,0.0
Chiroptera takımı,0.0
saçma,-0.731
yarasa,0.0
farketmek,0.0
rüya görmek,0.0
elit,0.498
seçkin,0.498
kaşımak,0.0
çalışır durumda,0.498
işler durumda,0.498
kullanılır durumda,0.498
kullanılabilir durumda,0.498
ağrımak,-0.49
acımak,-0.785
sancı vermek,-0.964
kokmak,0.0
leş gibi kokmak,-0.964
kokmak,-0.5
koklamak,0.0
kokusunu almak,0.0
kokusu almak,0.0
belirlenen,0.88
tespit edilen,0.88
tayin edilen,0.88
dokunmak,0.0
yoklamak,0.0
erotik,0.88
kanat,0.0
görmek,0.0
yırtıcı,-0.855
yırtıcı hayvan,-0.855
av,0.0
av,-0.855
pornografik,-0.555
bakmak,0.0
av kuşu,0.0
hayvan ayağı,0.0
ayak,0.0
incelemek,0.0
toynak,0.0
duynak,0.0
eşeyli,0.0
eşeysiz,-0.47
aseksüel,-0.47
cinsliksiz,-0.47
perdeli ayak,0.0
gözünü dikmek,0.0
gözünü dikip bakmak,0.0
diş,0.0
görünmek,0.0
gözükmek,0.0
pençe,0.0
kıskaç,0.0
dört ayaklı,0.0
dört ayaklı,0.0
göbek,0.0
kuyruk,0.0
çalmak,0.0
öttürmek,0.0
ötmek,0.0
Insecta,0.0
Insecta sınıfı,0.0
Hexapoda,0.0
Hexapoda sınıfı,0.0
göstermek,0.0
böcek,0.0
haşere,0.0
ortaya çıkarmak,0.0
gözler önüne sermek,0.0
göstermek,0.0
sergilemek,0.0
Coleoptera,0.0
Coleoptera takımı,0.0
göstermek,0.0
sunmak,0.0
hamam böceği,0.0
Coccinellidae,0.0
Coccinellidae familyası,0.0
ortak,0.0
müşterek,0.0
uğurböceği,0.0
uğur böceği,0.0
ortaya dökmek,0.0
ortaya çıkarmak,0.0
sakallı,0.0
saklamak,-0.492
gizlemek,-0.492
ateşböceği,0.0
saklamak,-1.0
gizlemek,-1.0
gizlemek,-0.472
saklamak,-0.472
kör,0.0
göstermek,0.0
sergilemek,0.0
ortaya koymak,0.0
önemli,1.0
anlamlı,1.0
seyretmek,0.0
seyretmek,0.0
çok önemli,0.88
önemsiz,-0.731
ehemmiyetsiz,-0.731
dikkatle bakmak,0.88
aramak,0.0
görmek,0.0
bulmak,0.0
tespit etmek,0.0
görmek,0.0
yok olmak,0.0
ortadan kalkmak,0.0
örtmek,-0.837
saklamak,-0.837
kamufle etmek,0.0
ışımak,0.543
ışık saçmak,0.543
Anoplura,0.0
Anoplura takımı,0.0
bit,-0.522
kehle,-0.522
bulanıklaştırmak,-0.946
odaklamak,1.0
temel,0.88
esas,0.88
başlıca,0.88
ana,0.88
Siphonaptera,0.0
Siphonaptera takımı,0.0
pire,-0.492
parlamak,0.88
görmek,0.0
şaşkın şaşkın bakmak,0.0
aptal aptal bakmak,0.0
ağzı açık bakakalmak,0.0
hayranlıkla bakmak,0.0
Diptera,0.0
Diptera takımı,0.0
göz atmak,0.0
incelemek,0.0
dikkate almak,0.0
değerlendirmek,0.0
düşünmek,0.0
samimi,0.88
sinek,0.0
samimi,0.553
açık,0.553
duymak,0.0
işitmek,0.0
dinlemek,0.0
at sineği,0.0
atsineği,0.0
gıcırdamak,-0.512
Tabanidae,0.0
Tabanidae familyası,0.0
ses çıkarmak,0.0
at sineği,0.0
atsineği,0.0
sıfır,0.0
0,0.0
bir,0.0
1,0.0
I,0.0
iki,0.0
2,0.0
II,0.0
üç,0.0
3,0.0
III,0.0
dört,0.0
4,0.0
IV,0.0
beş,0.0
5,0.0
V,0.0
altı,0.0
6,0.0
VI,0.0
yedi,0.0
7,0.0
VII,0.0
sekiz,0.0
8,0.0
VIII,0.0
dokuz,0.0
9,0.0
IX,0.0
on,0.0
10,0.0
X,0.0
onbir,0.0
on bir,0.0
11,0.0
XI,0.0
oniki,0.0
on iki,0.0
12,0.0
XII,0.0
tımbırdamak,0.0
onüç,0.0
on üç,0.0
13,0.0
XIII,0.0
ondört,0.0
on dört,0.0
14,0.0
XIV,0.0
takırdamak,0.0
tıngırdamak,0.0
onbeş,0.0
on beş,0.0
15,0.0
XV,0.0
onaltı,0.0
on altı,0.0
16,0.0
XVI,0.0
onyedi,0.0
on yedi,0.0
17,0.0
XVII,0.0
onsekiz,0.0
on sekiz,0.0
18,0.0
XVIII,0.0
ondokuz,0.0
on dokuz,0.0
19,0.0
XIX,0.0
yaprak kemirgeni,0.0
yirmi,0.0
20,0.0
XX,0.0
tik tak etmek,0.0
rezonansa girmek,0.0
ses çıkarmak,0.0
otuz,0.0
30,0.0
XXX,0.0
Nematocera,0.0
Nematocera alttakımı,0.0
Culicidae,0.0
Culicidae familyası,0.0
kırk,0.0
40,0.0
sivrisinek,0.0
gargara yapmak,0.0
ötmek,0.0
elli,0.0
50,0.0
vuruntu yapmak,0.0
altmış,0.0
60,0.0
yetmiş,0.0
70,0.0
çalmak,0.0
zil sesi çıkarmak,0.0
doksan,0.0
90,0.0
Tipulidae,0.0
Tipulidae familyası,0.0
hışırdamak,0.0
patlamak,0.0
korna çalmak,0.0
klakson çalmak,0.0
Hymenoptera,0.0
Hymenoptera takımı,0.0
yüz,0.0
100,0.0
ıslık çalmak,0.0
yankı yapmak,0.0
zar kanatlılar,0.0
zarkanatlılar,0.0
Apoidea,0.0
Apoidea üstfamilyası,0.0
arı,0.0
erkek arı,0.0
gırç gırç yapmak,0.0
kraliçe arı,0.0
işçi,0.0
tıpırdatmak,0.0
işçi arı,0.0
ikiyüz,0.0
iki yüz,0.0
200,0.0
takırdamak,0.0
üçyüz,0.0
üç yüz,0.0
300,0.0
dörtyüz,0.0
dört yüz,0.0
400,0.0
beşyüz,0.0
beş yüz,0.0
500,0.0
bin,0.0
1000,0.0
1.000,0.0
1,0.0
000,0.0
onbin,0.0
on bin,0.0
çınlamak,0.0
çıngırdamak,0.0
yüzbin,0.0
yüz bin,0.0
100000,0.0
100.000,0.0
100,0.0
000,0.0
milyon,0.0
milyar,0.0
trilyon,0.0
trilyon,0.0
çağıldamak,0.0
vızıldamak,0.0
vızlamak,0.0
vınlamak,0.0
kulak misafiri olmak,0.0
duymak,0.0
sıfırıncı,0.0
birinci,0.0
1'inci,0.0
1.,0.0
eşek arısı,0.0
eşekarısı,0.0
ikinci,0.0
2'nci,0.0
2.,0.0
üçüncü,0.0
3'üncü,0.0
3.,0.0
sağırlaştırmak,-0.964
sağır etmek,-0.964
dördüncü,0.0
4'üncü,0.0
4.,0.0
sessizleşmek,0.0
beşinci,0.0
5'inci,0.0
5.,0.0
altıncı,0.0
6'ncı,0.0
6.,0.0
yedinci,0.0
7'nci,0.0
7.,0.0
sekizinci,0.0
8'inci,0.0
8.,0.0
dokuzuncu,0.0
9'uncu,0.0
9.,0.0
netleştirmek,0.0
onuncu,0.0
10'uncu,0.0
10.,0.0
şiddetini değiştirmek,0.0
sonsuzuncu,0.0
yirminci,0.0
20'nci,0.0
20.,0.0
otuzuncu,0.0
30'uncu,0.0
30.,0.0
kırkıncı,0.0
40'ıncı,0.0
40.,0.0
ellinci,0.0
50'nci,0.0
50.,0.0
altmışıncı,0.0
60'ıncı,0.0
60.,0.0
yetmişinci,0.0
70'inci,0.0
70.,0.0
doksanıncı,0.0
90'ıncı,0.0
90.,0.0
yüzüncü,0.0
100'üncü,0.0
100.,0.0
Formicidae,0.0
Formicidae familyası,0.0
karınca,0.0
bulmak,0.88
takip etmek,0.0
izlemek,0.0
vermek,0.0
bininci,0.0
1000'inci,0.0
1000.,0.0
hediye etmek,0.88
armağan etmek,0.88
Isoptera,0.0
Isoptera takımı,0.0
termit,0.0
tutmak,0.0
olmak,0.0
sahip olmak,0.0
almak,0.0
almak,0.0
satın almak,0.0
tutmak,0.0
almak,0.0
teslim almak,0.0
kabul etmek,0.0
iktisap etmek,0.0
ele geçirmek,0.0
Dictyoptera,0.0
Dictyoptera takımı,0.0
Blattodea,0.0
Blattodea alttakımı,0.0
Blattaria,0.0
Blattaria alttakımı,0.0
hamamböceği,0.0
hamam böceği,0.0
bulmak,0.0
mahrum etmek,-0.512
vermemek,-1.0
tutmak,-1.0
böcek,0.0
Hemiptera,0.0
Hemiptera takımı,0.0
düşmek,0.0
~den mahsup etmek,0.0
finanse etmek,0.88
Cimicidae,0.0
Cimicidae familyası,0.0
Cimex,0.0
Cimex cinsi,0.0
tahtakurusu,0.0
desteklemek,0.88
devretmek,0.0
pürüzsüz,0.0
el değiştirmek,0.0
unutmak,-0.502
kafasından atmak,-0.502
pürüzlü,0.0
kurtulmak,0.88
halas olmak,0.88
Homoptera,0.0
Homoptera alttakımı,0.0
eşkanatlı,0.0
eş kanatlı,0.0
eşkanatlı böcek,0.0
eş kanatlı böcek,0.0
engebeli,-0.482
korumak,0.88
vazgeçmek,-0.956
bırakmak,-0.956
bırakmak,-0.595
terketmek,-0.595
bırakmak,-0.6
atmak,-0.6
bırakmak,0.0
vermek,0.0
teslim etmek,0.0
pas vermek,0.0
taşımak,0.0
taşımak,0.0
sosyal,0.498
tahsis etmek,0.0
ayırmak,0.0
özgülemek,0.0
antisosyal,-0.946
teslim etmek,0.0
terk etmek,0.0
Cicadidae,0.0
Cicadidae familyası,0.0
vermek,0.0
ağustos böceği,0.0
kabul etmek,0.667
almak,0.667
kabul etmek,0.0
almak,0.0
reddetmek,-0.522
geri çevirmek,-0.522
kabul etmemek,-0.522
vermek,0.0
temin etmek,0.478
elde etmek,0.478
işe almak,0.0
satmak,0.0
katı,0.0
alıp satmak,0.0
ticareti yapmak,0.0
ticaretini yapmak,0.0
sıvı,0.0
alıp satmak,0.0
ticaretini yapmak,0.0
ticareti yapmak,0.0
gaz halinde,0.0
gitmek,0.0
satılmak,0.0
Odonata,0.0
Odonata takımı,0.0
yusufçuk,0.0
rastlamak,0.0
karşılaşmak,0.0
görmek,0.0
erişmek,0.88
ulaşmak,0.88
girmek,0.0
çıkmak,0.0
tazmin etmek,0.88
ödemek,0.0
tediye etmek,0.0
ödeme yapmak,0.0
Dermaptera,0.0
Dermaptera takımı,0.0
kulağakaçan,0.0
Lepidoptera,0.0
Lepidoptera takımı,0.0
kelebek,0.0
temerrüde düşmek,0.0
temerrüte düşmek,0.0
borcu olmak,0.0
ödemek,0.0
kapatmak,0.0
rafine,0.88
reddedilmek,-0.512
kabul edilmemek,-0.512
geir dönmek,-0.512
vermek,0.88
takdim etmek,0.88
değer vermek,0.498
değiştokuş etmek,0.0
mübadele etmek,0.0
değişmek,0.0
değiştirmek,0.0
ikame etmek,0.0
trampa etmek,0.0
değiştokuş etmek,0.0
takas etmek,0.0
pazarlık etmek,0.0
pazarlık yapmak,0.0
ticareti yapmak,0.0
alıp satmak,0.0
canlı,0.0
takdim etmek,0.0
sunmak,0.0
vermek,0.0
coşkulu,0.698
vermek,0.0
ruhsuz,-0.485
alacak kaydetmek,0.0
alacak yazmak,0.0
bakiyesini hesaplamak,0.0
hesaplamak,0.0
hesap yapmak,0.0
hesap tutmak,0.0
içgüdüsel,0.573
borç kaydetmek,0.0
borç yazmak,0.0
biriktirmek,0.0
bir kenara koymak,0.0
Saçıp savurmak,-0.512
israf etmek,-0.512
sözlü,0.0
harcamak,0.0
sarf etmek,0.0
çarçur etmek,-1.0
saçıp savurmak,-1.0
dilenmek,-0.512
yatırmak,0.0
koymak,0.0
ele geçirmek,-0.512
ele geçirmek,0.0
üzerinde hak iddia etmek,0.0
sismik,0.0
kar etmek,1.0
kar elde etmek,1.0
kazanç elde etmek,1.0
kazanç sağlamak,1.0
temel,0.0
asli,0.0
standart,1.0
saklamak,0.0
istiflemek,0.0
depolamak,0.0
standarda uymayan,-0.731
standart dışı,-0.731
elinde tutmak,0.0
rüşvet vermek,-0.5
tok,0.0
iade etmek,0.0
geri ödemek,0.0
bulmak,0.0
ödemek,0.0
kaybetmek,-0.5
yitirmek,-0.5
elinden kaçırmak,-0.472
kaybetmek,-0.731
elde etmek,1.0
kazanmak,1.0
fırsatı kaçırmak,-0.946
kazanmak,0.88
tırtıl,0.0
kazanmak,0.88
elde etmek,0.88
kazanç sağlamak,0.508
kazanç elde etmek,0.508
larva,0.0
kurtçuk,0.0
sürfe,0.0
kazandırmak,0.488
getirmek,0.488
almak,0.0
kurtçuk,0.0
tırtıl,0.0
sürfe,0.0
pupa,0.0
teslim etmek,0.0
olgun böcek,-0.75
kraliçe,0.0
dağıtmak,0.88
düz,0.0
doğru,0.0
eğri,0.0
çarpık,0.0
eğri büğrü,0.0
paylaşmak,0.0
paylaşmak,1.0
ortaklaşa kullanmak,1.0
sunmak,0.0
Echinodermata,0.0
Echinodermata filumu,0.0
teklif etmek,0.0
deniz yıldızı gibi,0.748
vermek,0.0
sunmak,0.0
teklif etmek,0.0
vermek,0.0
Echinoidea,0.0
Echinoidea sınıfı,0.0
deniz kestanesi,0.0
deklare etmek,0.0
deklarasyon yapmak,0.0
söylemeDikilecek kumaşı belli bir modele ve ölçüye göre kesme işi,0.0
harcamak,0.0
sarfetmek,0.0
sahip olmak,0.0
feragat etmek,-0.964
ayak,0.0
fibula,0.0
Lagomorpha,0.0
Lagomorpha takımı,0.0
düşmek,0.0
geviş getiren memeli,0.0
Leporidae,0.0
Leporidae familyası,0.0
toplamak,0.0
biriktirmek,0.0
tavşan,0.0
Oryctolagus,0.0
Oryctolagus cinsi,0.0
Yeni Zelanda tavşanı,0.0
Sylvilagus,0.0
Sylvilagus cinsi,0.0
tarh etmek,0.0
koymak,0.0
salmak,0.0
güçlü,1.0
kuvvetli,1.0
şiddetli,1.0
Lepus,0.0
Lepus cinsi,0.0
vergi almak,0.0
vergilendirmek,0.0
yabani tavşan,0.0
yaban tavşanı,0.0
katkıda bulunmak,-0.813
vermek,0.0
vermek,-0.535
güçsüz,-0.731
zayıf,-0.731
aciz,-0.731
Rodentia,0.0
Rodentia takımı,0.0
kemirgen,0.0
yatırmak,0.0
çekmek,0.0
para çekmek,0.0
fare,0.0
Myomorpha,0.0
Myomorpha alttakımı,0.0
sıçan,0.0
mahrum etmek,-0.778
yatırımını çekmek,0.0
elinden almak,-0.512
mirasından mahrum etmek,-0.778
terketmek,-0.492
bırakmak,-0.492
teslim etmek,0.0
Cricetidae,0.0
Cricetidae familyası,0.0
~tmak,0.0
fakirleştirmek,-0.956
fakir düşürmek,-0.956
zenginleştirmek,1.0
kazıklamak,-0.512
yolmak,-0.512
soymak,-0.512
az para almak,0.0
Ondatra,0.0
Ondatra cinsi,0.0
arttırmak,0.0
yükseltmek,0.0
zam yapmak,0.0
fatura etmek,0.0
ücret tahakkuk ettirmek,0.0
ücret talep etmek,0.0
tarla faresi,0.0
tahsil etmek,0.0
almak,0.0
çalmak,-0.482
Cricetus,0.0
Cricetus cinsi,0.0
ödünç almak,0.0
hamster,0.0
ödünç vermek,0.0
vermek,0.0
yüksek,0.603
önde gelen,0.603
vermek,0.0
temin etmek,0.0
kaliteli,1.0
Hystricomorpha,0.0
Hystricomorpha alttakımı,0.0
kirpi,0.0
kalitesiz,-0.731
rezil,-1.0
berbat,-1.0
sefil,-1.0
Gliridae,0.0
Gliridae familyası,0.0
fındık faresi,0.0
silahlandırmak,0.88
Sciuromorpha,0.0
Sciuromorpha alttakımı,0.0
döşemek,0.0
sincap,0.0
değin,0.0
Sciuridae,0.0
Sciuridae familyası,0.0
teçhiz etmek,0.88
donatmak,0.88
nallamak,0.0
Cynomys,0.0
Cynomys cinsi,0.0
Cynomys genusu,0.0
çayır sıçanı,0.0
Marmota,0.0
Marmota cinsi,0.0
Castoridae,0.0
Castoridae familyası,0.0
Castor,0.0
Castor cinsi,0.0
kunduz,0.0
yağmalamak,0.88
yağma etmek,0.88
Caviidae,0.0
Caviidae family,0.0
Cavia,0.0
Cavia cinsi,0.0
kobay,0.0
ithal etmek,0.0
kobay,0.0
ihraç etmek,0.0
benimsemek,0.0
rehine vermek,0.0
rehine koymak,0.0
rehine bırakmak,0.0
eğilimli,0.88
temayülü olan,0.88
mütemayil,0.88
alerjik,0.0
Capromyidae,0.0
Capromyidae familyası,0.0
Myocastor,0.0
Myocastor cinsi,0.0
Güney Amerika kunduzu,0.0
emanet etmek,0.0
karşılamak,0.0
ödemek,0.0
manipüle etmek,0.0
ipotek etmek,0.0
meme,0.0
tasfiye etmek,0.0
kapatmak,0.0
kapamak,0.0
tamamen ödemek,0.0
tamamını ödemek,0.0
itfa etmek,0.0
toynaklı memeli,0.0
Perissodactyla,0.0
Perissodactyla takımı,0.0
tek toynaklı,0.0
tek toynaklı hayvan,0.0
Equidae,0.0
Equidae familyası,0.0
Equus,0.0
Equus cinsi,0.0
atgiller,0.0
dökmek,0.0
akıtmak,0.0
at,0.0
bırakmak,0.0
unutmamak,0.0
simetrik,0.0
bakışık,0.0
tay,0.0
genç kısrak,0.0
erkek at,0.0
aygır,0.0
kısrak,0.0
binek atı,0.0
asimetrik,0.0
yaban atı,0.0
eşzamanlı,0.0
senkron,0.0
senkronize,0.0
midilli,0.0
yarış atı,0.0
harekete geçmek,0.0
bir şey yapmak,0.0
sistematik,0.0
sistemsiz,0.0
eşek,0.0
merkep,0.0
eşek,0.0
iddia etmek,0.0
katır,0.0
zebra,0.0
cüret etmek,0.0
Rhinocerotidae,-0.727
Rhinocerotidae familyası,-0.727
gergedan,0.0
birlikte hareket etmek,0.0
Tapiridae,0.0
Tapiridae familyası,0.0
Tapirus,0.0
Tapirus cinsi,0.0
tapir,0.0
birleşmek,0.0
bir araya gelmek,0.0
Artiodactyla,0.0
Artiodactyla takımı,0.0
çift toynaklı,0.0
çift toynaklı hayvan,0.0
reaksiyon göstermek,0.0
tepki göstermek,0.0
Suidae,0.0
Suidae familyası,0.0
domuz,0.0
Sus,0.0
Sus cinsi,0.0
domuz,0.0
domuz yavrusu,0.0
süt domuzu,0.0
yaban domuzu,0.0
zevkli,0.0
estetik,0.88
zevksiz,-0.49
Hippopotamidae,0.0
Hippopotamidae familyası,0.0
Hippopotamus cinsi,0.0
ayrılmak,0.0
istifa etmek,0.0
hipopotam,0.0
su aygırı,0.0
suaygırı,0.0
Ruminantia,0.0
Ruminantia alttakımı,0.0
geviş getiren hayvan,0.0
ayrılmak,0.0
işkembe,0.0
leziz,0.738
lezzetli,0.738
göreve başlamak,0.0
görevine başlamak,0.0
kırkbayır,0.0
Bovidae,0.0
Bovidae familyası,0.0
evine çağırmak,0.0
evine davet etmek,0.0
davet etmek,0.0
devrilmek,-0.512
düşmek,-0.512
boynuzlugiller,0.0
Bos,0.0
Bos cinsi,0.0
sığırgiller,0.0
sığır,0.0
sosyalleştirmek,0.0
yetiştirmek,0.0
eğitmek,0.0
öküz,0.0
eğitmek,0.0
boğa,0.0
inek,0.0
sosyalleşmek,0.0
sosyal ilişki kurmak,0.0
gevşek,0.0
gergin,-0.731
tayin etmek,0.0
atamak,0.0
rahat,0.88
Bison cinsi,0.0
bizon,0.0
Ovis,0.0
Ovis cinsi,0.0
koyun,0.0
koyun,0.0
koç,0.0
kuzu,0.0
terfi ettirmek,1.0
kılcal,0.0
yassı,0.0
rütbesini düşürmek,-0.731
koyu,0.0
seçmek,0.0
Capra,0.0
Capra cinsi,0.0
keçi,0.0
oğlak,0.0
tutmak,0.0
teke,0.0
keçi,0.0
pelte,0.0
yaban keçisi,0.0
ince,0.0
Alp keçisi,0.0
kovmak,-0.47
işten çıkarmak,-0.47
işten çıkartmak,-0.47
şutlamak,-0.47
titiz,0.0
özenli,0.0
iyi düşünülmüş,0.0
Rupicapra,0.0
Rupicapra cinsi,0.0
dağ keçisi,0.0
antilop,0.0
görevden almak,0.0
düşüncesiz,-0.946
yerine geçmek,0.0
yerini almak,0.0
arkasından gelmek,0.0
takip etmek,0.0
selefi olmak,0.0
önce gelmek,0.0
Gazella,0.0
Gazella cinsi,0.0
çalıştırmak,-0.5
ceylan,0.0
gazal,0.0
şöförlük yapmak,0.0
şöför olarak çalışmak,0.0
düzenli,0.88
muntazam,0.88
işe almak,0.0
istihdam etmek,0.0
çalışmak,0.0
askerliğini yapmak,0.0
çaba harcamak,0.0
çalışmak,0.0
çabalamak,0.0
Cervidae,0.0
Cervidae familyası,0.0
geyik,0.0
meşgul etmek,-0.492
oyalamak,-0.492
vaktini almak,-0.492
Cervus,0.0
Cervus cinsi,0.0
kızıl geyik,0.0
tembellik etmek,-0.502
Alces,0.0
Alces cinsi,0.0
Capreolus,0.0
Capreolus cinsi,0.0
karaca,0.0
erkek karaca,0.0
Rangifer,0.0
Rangifer cinsi,0.0
Ren geyiği,0.0
ter dökmek,0.0
çabalamak,0.0
uğraşmak,0.0
didinmek,0.0
kurtarmak,0.0
serbest bırakmak,0.0
özgürleştirmek,0.0
Camelidae,0.0
Camelidae familyası,0.0
Camelus,0.0
Camelus cinsi,0.0
deve,0.0
tek hörgüçlü deve,0.0
kontrol etmek,0.0
kontrol altında tutmak,0.0
tutmak,0.0
lama,0.0
izin vermek,0.5
müsaade etmek,0.5
Giraffidae,-0.727
Giraffidae familyası,-0.727
Giraffa,0.0
Giraffa cinsi,0.0
zürafa,0.0
gönüllü olmak,0.0
pençe,0.0
Mustelidae,0.0
Mustelidae familyası,0.0
Mustela,0.0
Mustela cinsi,0.0
gelincik,0.0
kakım,0.0
as,0.0
ermin,0.0
kokarca,0.0
toplanmak,0.0
bir araya gelmek,0.0
çağırmak,0.0
gevrek,0.0
ayrılmak,-0.482
yönetmek,0.0
idare etmek,0.0
organize etmek,0.0
porsuk,0.0
Sovyetleştirmek,0.0
ittifak kurmak,0.0
katılmak,0.0
girmek,0.0
Martes,0.0
Martes cinsi,0.0
şekil verilebilir,0.0
şekillendirilebilir,0.0
sızmak,0.0
sansar,0.0
düzenini bozmak,0.0
çalıştırmak,0.0
tabldot,0.0
ilgilenmek,0.478
burun,0.0
Edentata,0.0
Edentata takımı,0.0
başlamak,0.0
Xenarthra,0.0
Xenarthra alttakımı,0.0
yönetmek,0.0
Dasypodidae,0.0
Dasypodidae familyası,0.0
armadillo,0.0
başkanlık etmek,0.498
başında olmak,0.498
hükmetmek,0.0
Bradypodidae,0.0
Bradypodidae familyası,0.0
tembel hayvan,0.0
yürütmek,0.0
gerçek,0.498
hakiki,0.498
sırt,0.0
şirket kurmak,0.0
uyluk,0.0
incik kemiği,0.0
bel,0.0
sağrı,0.0
böğür,0.0
kabul etmek,0.0
katılmak,0.0
önlemek,-0.472
engellemek,-0.472
mani olmak,-0.472
önüne geçmek,-0.472
engellemek,-0.917
önünü kesmek,-0.917
mani olmak,-0.917
yüzgeç,0.0
güvenilir,0.88
imkansız kılmak,-1.0
önlemek,-1.0
engellemek,-1.0
izin vermemek,-1.0
müsaade etmemek,-1.0
kılçık,0.0
balık kılçığı,0.0
damar,0.0
telek,0.0
devriye gezmek,0.0
Primates,0.0
Primates takımı,0.0
izlemek,0.478
göz kulak olmak,0.478
primat,0.0
primatlar,0.0
maymun,0.0
beklemek,0.75
başında beklemek,0.75
gözkulak olmak,0.75
göz kulak olmak,0.75
Anthropoidea,0.0
Anthropoidea alttakımı,0.0
Hominidae,0.0
Hominidae familyası,0.0
saygı göstermek,0.81
saymak,0.81
değer vermek,0.81
hürmet etmek,0.81
insansı,0.0
hominid,0.0
Homo cinsi,-0.519
saygı göstermemek,-0.731
saygı duymamak,-0.731
saymamak,-0.731
insan,0.0
ilişkili olmak,0.0
ilgili olmak,0.0
barındırmak,0.0
oy vermek,0.0
oy kullanmak,0.0
oy vermek,0.0
konsolide,0.0
birleşik,0.0
birleşmiş,0.0
boykot etmek,-0.49
goril,0.0
müşterisi olmak,0.0
liberalleştirmek,0.0
liberalleşmek,0.0
bölmek,0.0
parçalamak,0.0
Hylobatidae,0.0
Hylobatidae familyası,0.0
Hylobates,0.0
Hylobates cinsi,0.0
şebek,0.0
Cercopithecidae,0.0
Cercopithecidae familyası,0.0
maymun,0.0
birleşmek,0.0
birlik olmak,0.0
kayıt yaptırmak,0.0
kaydolmak,0.0
babun,0.0
tescil etmek,0.0
kaydetmek,0.0
tayin etmek,0.0
atamak,0.0
görevlendirmek,0.0
iptal etmek,0.0
hakkından gelmek,0.0
gebertmek,0.0
temizlemek,0.0
işini bitirmek,0.0
ortadan kaldırmak,0.0
faydalı,1.0
yararlı,1.0
nafi,1.0
suikast yapmak,0.0
idam etmek,-0.909
gereksiz,-0.731
işe yaramaz,-0.731
yararsız,-0.731
lüzumsuz,-0.731
çarmıha germek,-1.0
hurda,-0.932
atık,-0.932
nafile,0.0
boş,0.0
sonuçsuz,0.0
etkisiz,0.0
faydasız,0.0
linç etmek,-0.667
vurarak öldürmek,-0.909
vurmak,-0.909
elektrikli sandalyede idam etmek,0.0
asmak,-1.0
sallandırmak,-1.0
çıkmak,0.0
görüşmek,0.0
geçersiz,0.0
buluşmak,0.0
hükümsüz,0.0
Proboscidea,0.0
Proboscidea takımı,0.0
Elephantidae,0.0
Elephantidae familyası,0.0
evlenmek,0.0
izdivaç etmek,0.0
fil,0.0
evlenmek,0.0
eşleşmek,0.0
değişken,0.0
dağıtmak,0.0
